INSPECTION_ID,PROPERTY_ID,PROPERTY_NAME,ADDRESS,CITY,CBSA_NAME,CBSA_CODE,COUNTY_NAME,COUNTY_CODE,STATE_NAME,STATE_CODE,ZIP,LATITUDE,LONGITUDE,LOCATION_QUALITY,INSPECTION_SCORE,INSPECTION_DATE
526977,800005692,AINSLIE MANOR APARTMENTS,4878 N Magnolia Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60640,41.971090,-87.661317,R,86,9/8/2014 12:19
530369,800233855,Park Apartments,220 E Garfield Blvd,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60615,41.794914,-87.620502,R,76,11/12/2014 10:08
532621,800067910,SACRAMENTO ELDERLY APARTMENTS,2451 N Sacramento Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60647,41.926353,-87.702121,R,72,12/2/2014 13:46
532631,800067912,St. Edmund's Tower,6141 S Michigan Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60637,41.782937,-87.621960,R,63,12/3/2014 10:21
532640,800067914,FELLOWSHIP MANOR,5031 S Princeton Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60609,41.803113,-87.632976,R,80,1/21/2015 10:01
532759,800112175,Haven Towers,7947 S South Chicago Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60617,41.750414,-87.583712,R,85,1/6/2015 13:28
532833,800112360,ADA . MCKINLEY IV,7451 S Eggleston Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60621,41.758988,-87.635528,R,88,1/22/2015 12:28
534543,800005689,ADA S. MCKINLEY GROUP HOMES (Samaritas),9135 S Brandon Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60617,41.729200,-87.546649,R,97,1/9/2015 9:40
534544,800005800,CLARK STREET APARTMENTS,6610 N Clark St,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60626,42.001976,-87.672229,R,83,1/15/2015 10:07
534549,800005946,GREENCASTLE OF KENWOOD,4909 S Cottage Grove Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60615,41.805745,-87.606244,R,63,12/4/2014 9:42
534557,800006230,Penn House,157 W Division St,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60610,41.903716,-87.633851,R,75,1/14/2015 10:18
534568,800005845,DELIVERANCE MANOR,4201 S Wabash Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60653,41.818347,-87.624448,R,95,1/7/2015 10:24
534569,800005970,Hayes Manor Apartments,1211 W Marquette Rd,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60636,41.772180,-87.654661,R,99,1/9/2015 10:12
534572,800005715,Bobby E. Wright Housing Complex,3222 W Maypole Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60624,41.883463,-87.706860,R,98,1/7/2015 9:30
534581,800006102,THI-7,1541 E Marquette Rd,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60637,41.774986,-87.587310,R,100,1/8/2015 8:57
534585,800005786,CHASE STREET APTS,1401 W Chase Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60626,42.013791,-87.666397,R,83,1/13/2015 9:38
534588,800005938,GOOD SHEPHERD TOWER,55 E Garfield Blvd,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60637,41.794228,-87.623159,R,95,1/23/2015 9:54
534592,800006164,NEW PISGAH HAVEN HOMES,8005 S Racine Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60620,41.748582,-87.653482,R,98,1/6/2015 10:24
534593,800006397,JACQUELINE TERRACE,719 W Aldine Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60657,41.941692,-87.647661,R,99,1/7/2015 14:14
534594,800006495,WINWOOD APTS,1406 W Winona St,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60640,41.975466,-87.665016,R,92,1/8/2015 10:05
534596,800006210,Paradise Haven Homes,7111 S Wentworth Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60621,41.765264,-87.629548,R,90,12/11/2014 11:34
534597,800006291,ROSELAND MANOR,11717 S State St,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60628,41.681349,-87.622556,R,99,1/20/2015 10:02
534600,800006315,SENATE APTS,5801G N Pulaski Rd,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60646,41.986491,-87.728521,4,88,1/8/2015 11:15
534602,800006415,TRINITY OAKS,6225 S Drexel Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60637,41.781831,-87.604130,R,87,12/10/2014 10:04
534620,800006386,THE CENTER APARTMENTS.,7521 N Hoyne Ave,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60645,42.018750,-87.682781,R,89,12/9/2014 10:09
534623,800006470,WESTHAVEN HOMES,850 W Garfield Blvd,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60609,41.794486,-87.646917,R,94,1/21/2015 14:11
539809,800040225,INDIAN TRAILS APARTMENTS,221 E 121st Pl,Chicago,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",16974,Cook,031,IL,17,60628,41.673323,-87.616389,R,50,1/13/2015 9:28
